,0,1,2,3,4,5,6,7,8,9,ATS_KDCD_DTL,LABEL
96,0,0,0,0,0,0,0,1,1068,251,인터넷뱅킹 대량이체,25
97,0,0,0,0,0,0,0,1,1099,390,인터넷뱅킹 대량이체,28
98,0,0,0,0,0,0,1,554,49,15315,인터넷뱅킹 대량이체,25
99,0,0,0,0,0,0,0,0,1,592,인터넷뱅킹 대량이체,17
100,0,0,0,0,0,0,0,0,1,103,인터넷뱅킹 대량이체,16
101,0,0,0,0,0,0,0,0,1,103,전자뱅킹예약건별이체,16
102,0,0,0,0,0,0,0,1,103,2595,인터넷뱅킹 대량이체,16
103,0,0,0,0,0,0,0,1,103,327,급여 입금이체,16
104,0,0,0,0,0,0,0,1,103,327,인터넷뱅킹 대량이체,16
105,0,0,0,0,0,0,0,1,540,240,인터넷뱅킹 대량이체,24
106,0,0,0,0,0,0,0,0,1,1,인터넷뱅킹 대량이체,18
107,0,0,0,0,0,0,0,1,4016,5,인터넷뱅킹 대량이체,24
108,0,0,0,0,0,0,0,1,1068,4027,인터넷뱅킹 대량이체,25
109,0,0,0,0,0,0,0,0,1,1,인터넷뱅킹 대량이체,25
110,0,0,0,0,0,0,0,0,1,1,인터넷뱅킹 대량이체,20
111,0,0,0,0,0,0,0,0,1,5,인터넷뱅킹 대량이체,24
112,0,0,0,0,0,0,0,1,55,313,인터넷뱅킹 대량이체,24
113,0,0,0,0,0,0,0,1,1530,665,일반대외대량 입금이체,17
114,0,0,0,0,0,0,0,1,4719,5,인터넷뱅킹 대량이체,24
115,0,0,0,0,0,0,1,1637,153,121,인터넷뱅킹 대량이체,24
116,0,0,0,0,0,0,1,288,753,998,인터넷뱅킹 대량이체,17
117,0,0,0,0,0,0,0,1,15316,998,인터넷뱅킹 대량이체,17
118,0,0,0,0,0,0,0,1,738,238,전자뱅킹예약건별이체,25
119,0,0,0,0,0,0,0,1,8461,20,인터넷뱅킹 대량이체,18
120,0,0,0,0,0,0,0,1,15318,318,인터넷뱅킹 대량이체,18
121,0,0,0,0,0,0,0,1,4030,15319,전자뱅킹예약건별이체,18
122,0,0,0,0,0,0,1,69,1924,1,전자뱅킹예약건별이체,27
123,0,0,0,0,0,0,1,266,1924,1094,인터넷뱅킹 대량이체,25
124,0,0,0,0,0,0,0,0,1,319,인터넷뱅킹 대량이체,17
125,0,0,0,0,0,0,0,1,1088,5,인터넷뱅킹 대량이체,24
126,0,0,0,0,0,0,0,1,4016,5,인터넷뱅킹 대량이체,24
127,0,0,0,0,0,0,0,1,4016,899,인터넷뱅킹 대량이체,19
128,0,0,0,0,0,0,0,1,1088,5,인터넷뱅킹 대량이체,24
129,0,0,0,0,0,0,0,1,1088,87,인터넷뱅킹 대량이체,24
130,0,0,0,0,0,0,0,1,44037,5,인터넷뱅킹 대량이체,24
131,0,0,0,0,0,0,0,1,44037,8513,인터넷뱅킹 대량이체,24
132,0,0,0,0,0,0,0,0,1,796,인터넷뱅킹 대량이체,28
133,0,0,0,0,0,0,1,1926,53,78,인터넷뱅킹 대량이체,18
134,0,0,0,0,0,0,1,1,4016,5,역환처리,24
135,0,0,0,0,0,0,0,0,1,289,인터넷뱅킹 대량이체,19
136,0,0,0,0,0,0,0,1,3498,1,인터넷뱅킹 대량이체,25
137,0,0,0,0,0,0,1,66,1,69,전자뱅킹예약건별이체,27
138,0,0,0,0,0,1,797,250,2596,955,급여 입금이체,18
139,0,0,0,0,0,0,0,0,1,1708,전자뱅킹예약건별이체,27
140,0,0,0,0,0,0,0,1,1708,1173,전자뱅킹예약건별이체,23
141,0,0,0,0,0,0,0,0,1,846,펌뱅킹 입금이체,19
142,0,0,0,0,0,0,0,1,55,313,전자뱅킹예약건별이체,24
143,0,0,0,0,0,0,0,0,1,860,전자뱅킹예약건별이체,19
144,0,0,0,0,0,0,0,0,1,3170,인터넷뱅킹 대량이체,19
145,0,0,0,0,0,0,0,0,1,69,전자뱅킹예약건별이체,27
146,0,0,0,0,0,0,0,1,69,44037,전자뱅킹예약건별이체,27
147,0,0,0,0,0,0,1,69,1924,60,전자뱅킹예약건별이체,27
148,0,0,0,0,0,0,1,69,1924,112,전자뱅킹예약건별이체,27
149,0,0,0,0,0,1,69,4016,6580,319,전자뱅킹예약건별이체,27
150,0,0,0,0,0,0,1,1,36,492,전자뱅킹예약건별이체,27
151,0,0,0,0,0,0,0,1,1,8126,전자뱅킹예약건별이체,27
152,0,0,0,0,0,0,1,69,96,56,인터넷뱅킹 대량이체,27
153,0,0,0,0,0,0,0,1,69,238,전자뱅킹예약건별이체,27
154,0,0,0,0,0,0,0,1,69,2597,전자뱅킹예약건별이체,27
155,0,0,0,0,0,0,0,1,160,796,인터넷뱅킹 대량이체,28
156,0,0,0,0,0,0,0,1,403,796,인터넷뱅킹 대량이체,28
157,0,0,0,0,0,0,0,1,180,796,인터넷뱅킹 대량이체,28
158,0,0,0,0,0,0,0,1,308,796,인터넷뱅킹 대량이체,28
159,0,0,0,0,0,0,0,1,555,796,인터넷뱅킹 대량이체,28
160,0,0,0,0,0,0,0,1,220,796,인터넷뱅킹 대량이체,28
161,0,0,0,0,0,0,0,1,309,796,인터넷뱅킹 대량이체,28
162,0,0,0,0,0,0,0,1,632,796,인터넷뱅킹 대량이체,28
163,0,0,0,0,0,0,0,1,1927,796,인터넷뱅킹 대량이체,28
164,0,0,0,0,0,0,0,1,556,796,인터넷뱅킹 대량이체,28
165,0,0,0,0,0,0,0,1,660,796,인터넷뱅킹 대량이체,28
166,0,0,0,0,0,0,0,1,1928,796,인터넷뱅킹 대량이체,28
167,0,0,0,0,0,0,0,1,202,796,인터넷뱅킹 대량이체,28
168,0,0,0,0,0,0,0,1,232,796,인터넷뱅킹 대량이체,28
169,0,0,0,0,0,0,0,1,1929,796,인터넷뱅킹 대량이체,28
170,0,0,0,0,0,0,0,1,1710,796,인터넷뱅킹 대량이체,28
171,0,0,0,0,0,0,0,1,999,796,인터넷뱅킹 대량이체,28
172,0,0,0,0,0,0,1088,5554,4016,1522,CMS공동망 입금이체,10
173,0,0,0,0,0,0,1088,4031,4016,1522,CMS공동망 입금이체,10
174,0,0,0,0,1088,4031,4016,2216,4016,8463,CMS공동망 입금이체,16
175,0,0,0,0,1088,4031,4016,15322,4016,5555,CMS공동망 입금이체,25
176,0,0,0,0,0,0,1088,1000,1,390,펌뱅킹 입금이체,28
177,0,0,0,0,0,0,1088,1000,1534,390,펌뱅킹 입금이체,28
178,0,0,0,0,0,0,0,0,1088,181,인터넷뱅킹 대량이체,17
179,0,0,0,0,0,0,0,0,1088,9,인터넷뱅킹 대량이체,24
180,0,0,0,0,0,0,1088,370,1400,798,인터넷뱅킹 대량이체,25
181,0,0,0,0,0,0,0,0,1088,181,인터넷뱅킹 대량이체,17
182,0,0,0,0,0,1088,96,56,1,69,전자뱅킹예약건별이체,27
183,0,0,0,0,0,0,0,0,1088,5,인터넷뱅킹 대량이체,24
184,0,0,0,0,0,0,0,1088,5,177,인터넷뱅킹 대량이체,24
185,0,0,0,0,0,1088,97,900,2217,661,인터넷뱅킹 대량이체,14
186,0,0,0,0,0,0,0,0,1088,651,펌뱅킹 입금이체,19
187,0,0,0,0,0,0,1,1,2618,212,전자뱅킹예약건별이체,23
188,0,0,0,0,0,0,0,1,44037,5,인터넷뱅킹 대량이체,24
189,0,0,0,0,0,0,0,1,44037,5,전자뱅킹예약건별이체,24
190,0,0,0,0,0,0,0,1,44037,181,인터넷뱅킹 대량이체,17
191,0,0,0,0,0,0,0,1,44037,5,인터넷뱅킹 대량이체,24
192,0,0,0,0,0,0,0,1,44037,201,인터넷뱅킹 대량이체,24
193,0,0,0,0,0,0,0,1,44037,8466,인터넷뱅킹 대량이체,25
194,0,0,0,0,0,0,0,1,44037,5556,인터넷뱅킹 대량이체,25
195,0,0,0,0,0,0,0,1,44037,417,인터넷뱅킹 대량이체,21
196,0,0,0,0,0,0,0,1,1,1,인터넷뱅킹 대량이체,17
197,0,0,0,0,0,0,0,1,1924,5,인터넷뱅킹 대량이체,24
198,0,0,0,0,0,0,0,1,1924,1931,인터넷뱅킹 대량이체,17
199,0,0,0,0,0,0,0,1,1924,181,인터넷뱅킹 대량이체,17
200,0,0,0,0,0,0,0,1,1924,5,인터넷뱅킹 대량이체,24
201,0,0,0,0,0,0,0,1,1924,4022,인터넷뱅킹 대량이체,18
202,0,0,0,0,0,0,0,1,1924,1,인터넷뱅킹 대량이체,24
203,0,0,0,0,0,0,0,1,1924,2598,인터넷뱅킹 대량이체,25
204,0,0,0,0,0,0,0,1,1924,3171,인터넷뱅킹 대량이체,17
205,0,0,0,0,0,0,0,1,1924,4032,인터넷뱅킹 대량이체,25
206,0,0,0,0,0,0,0,1,1924,4033,인터넷뱅킹 대량이체,24
207,0,0,0,0,0,0,0,1,1924,379,인터넷뱅킹 대량이체,17
208,0,0,0,0,0,1,4016,17233,323,2,인터넷뱅킹 대량이체,25
209,0,0,0,0,0,0,0,1,44037,5,인터넷뱅킹 대량이체,24
210,0,0,0,0,0,0,0,1,44037,5,인터넷뱅킹 대량이체,24
211,0,0,0,0,0,0,0,0,1,1924,인터넷뱅킹 대량이체,19
212,0,0,0,0,0,0,0,1,1924,1711,인터넷뱅킹 대량이체,24
213,0,0,0,0,0,0,0,1,1924,5,인터넷뱅킹 대량이체,24
214,0,0,0,0,0,0,1,1924,972,484,인터넷뱅킹 대량이체,24
215,0,0,0,0,0,0,0,1,1924,5,인터넷뱅킹 대량이체,24
216,0,0,0,0,0,0,0,0,1,720,인터넷뱅킹 대량이체,24
217,0,0,0,0,0,0,0,1,1089,1934,인터넷뱅킹 대량이체,24
218,0,0,0,0,0,0,0,0,1,661,인터넷뱅킹 대량이체,14
219,0,0,0,0,0,0,0,1,87,260,인터넷뱅킹 대량이체,24
220,0,0,0,0,0,0,0,0,1,201,인터넷뱅킹 대량이체,24
221,0,0,0,0,0,0,0,1,171,201,인터넷뱅킹 대량이체,24
222,0,0,0,0,0,0,0,1,171,1398,인터넷뱅킹 대량이체,24
223,0,0,0,0,0,0,0,0,1,229,인터넷뱅킹 대량이체,24
224,0,0,0,0,0,0,0,0,1,103,인터넷뱅킹 대량이체,16
225,0,0,0,0,0,0,0,1,103,492,인터넷뱅킹 대량이체,16
226,0,0,0,0,0,0,0,0,1,427,인터넷뱅킹 대량이체,24
227,0,0,0,0,0,0,0,0,1,3173,인터넷뱅킹 대량이체,25
228,0,0,0,0,0,0,0,1,15325,190,인터넷뱅킹 대량이체,24
229,0,0,0,0,0,0,0,1,972,229,인터넷뱅킹 대량이체,24
230,0,0,0,0,0,0,0,0,1,8468,인터넷뱅킹 대량이체,16
231,0,0,0,0,0,0,0,0,1,8469,인터넷뱅킹 대량이체,16
232,0,0,0,0,0,0,0,0,1,1,인터넷뱅킹 대량이체,24
233,0,0,0,0,0,0,1,1,4016,102,상여금 입금이체,24
234,0,0,0,0,0,0,0,1,381,196,인터넷뱅킹 대량이체,24
235,0,0,0,0,0,0,0,0,1,1,인터넷뱅킹 대량이체,14
236,0,0,0,0,0,0,0,0,1,1,인터넷뱅킹 대량이체,16
237,0,0,0,0,0,0,0,0,1,1,인터넷뱅킹 대량이체,24
238,0,0,0,0,0,0,0,0,1,1,인터넷뱅킹 대량이체,24
239,0,0,0,0,0,0,0,0,1,1,인터넷뱅킹 대량이체,24
240,0,0,0,0,0,1,443,4016,540,240,일반대외대량 입금이체,24
241,0,0,0,0,0,0,0,0,1,1,인터넷뱅킹 대량이체,24
242,0,0,0,0,0,0,0,0,1,8471,펌뱅킹 입금이체,24
243,0,0,0,0,0,0,0,0,1,1,인터넷뱅킹 대량이체,24
244,0,0,0,0,0,0,0,0,1,1,인터넷뱅킹 대량이체,24
245,0,0,0,0,0,0,0,0,1,229,인터넷뱅킹 대량이체,24
246,0,0,0,0,0,0,0,0,1,1175,인터넷뱅킹 대량이체,24
247,0,0,0,0,0,0,0,0,1,1,인터넷뱅킹 대량이체,16
248,0,0,0,0,0,0,0,0,1,103,인터넷뱅킹 대량이체,16
249,0,0,0,0,0,0,0,0,1,346,인터넷뱅킹 대량이체,16
250,0,0,0,0,0,0,0,0,1,346,전자뱅킹예약건별이체,16
251,0,0,0,0,0,0,0,0,1,1,급여 입금이체,16
252,0,0,0,0,0,0,0,0,1,1,인터넷뱅킹 대량이체,16
253,0,0,0,0,0,0,0,1,103,1401,인터넷뱅킹 대량이체,16
254,0,0,0,0,0,0,0,0,1,1933,인터넷뱅킹 대량이체,24
255,0,0,0,0,0,0,0,0,1,540,인터넷뱅킹 대량이체,24
256,0,0,0,0,0,0,0,0,1,1,인터넷뱅킹 대량이체,24
257,0,0,0,0,0,0,0,0,1,427,인터넷뱅킹 대량이체,24
258,0,0,0,0,0,0,0,0,1,5561,인터넷뱅킹 대량이체,23
259,0,0,0,0,0,0,0,0,1,55,인터넷뱅킹 대량이체,19
260,0,0,0,0,0,0,0,0,1,8472,인터넷뱅킹 대량이체,13
261,0,0,0,0,0,0,0,0,1,1,인터넷뱅킹 대량이체,25
262,0,0,0,0,0,0,0,0,1,5562,인터넷뱅킹 대량이체,30
263,0,0,0,0,0,0,0,0,1,3176,인터넷뱅킹 대량이체,24
264,0,0,0,0,0,0,0,0,1,1,인터넷뱅킹 대량이체,17
265,0,0,0,0,0,0,0,0,1,1,급여 입금이체,16
266,0,0,0,0,0,0,0,0,1,1,인터넷뱅킹 대량이체,24
267,0,0,0,0,0,0,0,1,3177,4037,인터넷뱅킹 대량이체,24
268,0,0,0,0,0,0,0,0,1088,289,펌뱅킹 입금이체,19
269,0,0,0,0,0,0,0,0,1088,1247,펌뱅킹 입금이체,19
270,0,0,0,0,0,0,0,1088,435,1,인터넷뱅킹 대량이체,24
271,0,0,0,0,0,0,0,0,1088,381,펌뱅킹 입금이체,19
272,0,0,0,0,0,0,0,1088,146,5,인터넷뱅킹 대량이체,24
273,0,0,0,0,0,0,0,0,1088,109,펌뱅킹 입금이체,19
274,0,0,0,0,0,0,0,0,1088,2599,펌뱅킹 입금이체,19
275,0,0,0,0,0,0,1088,2599,1,281,인터넷뱅킹 대량이체,23
276,0,0,0,0,0,0,0,0,1088,531,펌뱅킹 입금이체,19
277,0,0,0,0,0,0,0,1088,799,519,전자뱅킹예약건별이체,19
278,0,0,0,0,0,0,0,0,1088,246,펌뱅킹 입금이체,19
279,0,0,0,0,0,0,1088,246,1,281,인터넷뱅킹 대량이체,23
280,0,0,0,0,1088,156,2227,200,17413,435,인터넷뱅킹 대량이체,24
281,0,0,0,0,0,1088,428,593,1402,1173,인터넷뱅킹 대량이체,23
282,0,0,0,0,0,0,0,0,1088,2219,펌뱅킹 입금이체,19
283,0,0,0,0,0,0,1088,2219,1,281,인터넷뱅킹 대량이체,23
284,0,0,0,0,0,0,0,0,1088,4038,펌뱅킹 입금이체,18
285,0,0,0,0,0,0,1088,4038,1077,4709,펌뱅킹 입금이체,15
286,0,0,0,0,0,0,0,0,1,1,인터넷뱅킹 대량이체,18
287,0,0,0,0,0,0,0,1088,629,558,인터넷뱅킹 대량이체,25
288,0,0,0,0,0,0,1088,19,18,78,인터넷뱅킹 대량이체,18
289,0,0,0,0,0,0,0,1088,87,177,인터넷뱅킹 대량이체,24
290,0,0,0,0,0,0,0,0,1088,4040,인터넷뱅킹 대량이체,25
291,0,0,0,0,1088,43,705,30,246,78,인터넷뱅킹 대량이체,18
292,0,0,0,0,0,1088,687,55,1,1415,인터넷뱅킹 대량이체,24
293,0,0,0,0,0,0,0,0,1088,120,펌뱅킹 입금이체,19
294,0,0,0,0,0,0,0,1088,1175,443,인터넷뱅킹 대량이체,24
295,0,0,0,0,0,0,0,0,1,260,인터넷뱅킹 대량이체,24
296,0,0,0,0,0,0,0,0,1,15326,급여 입금이체,19
297,0,0,0,0,0,0,0,0,1,8473,인터넷뱅킹 대량이체,25
298,0,0,0,0,0,0,0,1088,1,56,인터넷뱅킹 대량이체,17
299,0,0,0,0,0,0,0,0,1088,103,인터넷뱅킹 대량이체,16
300,0,0,0,0,0,0,1088,103,24,1,인터넷뱅킹 대량이체,16
301,0,0,0,0,0,0,0,1088,103,327,인터넷뱅킹 대량이체,16
302,0,0,0,0,0,0,0,1088,103,5565,인터넷뱅킹 대량이체,16
303,0,0,0,0,0,0,1088,540,114,35854,인터넷뱅킹 대량이체,24
304,0,0,0,0,0,0,0,1088,540,240,인터넷뱅킹 대량이체,24
305,0,0,0,0,0,0,0,0,1088,49,인터넷뱅킹 대량이체,19
306,0,0,0,0,0,0,1088,137,1303,240,인터넷뱅킹 대량이체,25
307,0,0,0,0,0,0,0,44037,44037,5,인터넷뱅킹 대량이체,24
308,0,0,0,0,0,44037,4016,24,593,181,인터넷뱅킹 대량이체,17
309,0,0,0,0,0,44037,4016,1,55,181,인터넷뱅킹 대량이체,17
310,0,0,0,0,0,0,44037,4016,102,15327,인터넷뱅킹 대량이체,19
311,0,0,0,0,0,0,44037,150,15328,1177,인터넷뱅킹 대량이체,25
312,0,0,0,0,0,0,0,44037,593,181,인터넷뱅킹 대량이체,17
313,0,0,0,0,0,0,44037,593,2227,181,인터넷뱅킹 대량이체,17
314,0,0,0,0,0,0,0,0,44037,181,인터넷뱅킹 대량이체,17
315,0,0,0,0,0,0,0,44037,905,898,인터넷뱅킹 대량이체,24
316,0,0,0,0,0,0,0,0,44037,226,인터넷뱅킹 대량이체,17
317,0,0,0,0,0,0,0,44037,1009,722,인터넷뱅킹 대량이체,20
318,0,0,0,0,0,0,44037,1009,722,662,인터넷뱅킹 대량이체,20
319,0,0,0,0,0,0,0,44037,8454,5,인터넷뱅킹 대량이체,24
320,0,0,0,0,0,0,44037,8454,443,5,인터넷뱅킹 대량이체,24
321,0,0,0,0,0,44037,989,2596,8513,121,인터넷뱅킹 대량이체,24
322,0,0,0,0,0,0,0,0,44037,5,인터넷뱅킹 대량이체,24
323,0,0,0,0,0,0,0,0,44037,5,전자뱅킹예약건별이체,24
324,0,0,0,0,0,0,44037,5,5568,55,인터넷뱅킹 대량이체,24
325,0,0,0,0,0,0,0,44037,5,177,인터넷뱅킹 대량이체,24
326,0,0,0,0,44037,97,203,319,239,472,인터넷뱅킹 대량이체,18
327,0,0,0,0,0,0,0,44037,1089,558,인터넷뱅킹 대량이체,25
328,0,0,0,0,0,0,44037,15329,15,659,인터넷뱅킹 대량이체,24
329,0,0,0,0,0,0,0,44037,752,87,인터넷뱅킹 대량이체,24
330,0,0,0,0,0,0,0,44037,223,1,인터넷뱅킹 대량이체,17
331,0,0,0,0,0,0,0,44037,239,404,인터넷뱅킹 대량이체,18
332,0,0,0,0,0,0,0,44037,1,118,인터넷뱅킹 대량이체,24
333,0,0,0,0,0,0,0,44037,4248,1464,인터넷뱅킹 대량이체,17
334,0,0,0,0,0,0,44037,541,3181,1177,인터넷뱅킹 대량이체,25
335,0,0,0,0,0,0,0,0,44037,240,인터넷뱅킹 대량이체,24
336,0,0,0,0,0,0,0,0,44037,386,인터넷뱅킹 대량이체,17
337,0,0,0,0,0,0,0,44037,386,1013,인터넷뱅킹 대량이체,17
338,0,0,0,0,0,0,0,44037,1968,388,인터넷뱅킹 대량이체,25
339,0,0,0,0,0,0,0,44037,1534,181,인터넷뱅킹 대량이체,17
340,0,0,0,0,0,0,0,44037,6564,417,인터넷뱅킹 대량이체,21
341,0,0,0,0,0,0,0,0,44037,2220,인터넷뱅킹 대량이체,25
342,0,0,0,0,0,0,44037,18687,96,4027,인터넷뱅킹 대량이체,25
343,0,0,0,0,0,0,0,44037,3620,388,인터넷뱅킹 대량이체,25
344,0,0,0,0,0,0,0,0,44037,4041,인터넷뱅킹 대량이체,17
345,0,0,0,0,0,44037,100,135,721,5574,인터넷뱅킹 대량이체,24
346,0,0,0,0,0,44037,663,185,4016,102,인터넷뱅킹 대량이체,18
347,0,0,0,0,0,0,0,0,44037,379,인터넷뱅킹 대량이체,17
348,0,0,0,0,0,0,0,44037,8479,5,인터넷뱅킹 대량이체,24
349,0,0,0,0,0,0,0,0,44037,5575,인터넷뱅킹 대량이체,24
350,0,0,0,0,0,0,0,44037,972,326,인터넷뱅킹 대량이체,24
